date_time,speed,lane,auto
2020-10-1515:02:07,90,0,1
2020-10-1515:02:08,90,0,1
2020-10-1515:02:09,89,0,1
2020-10-1515:02:10,4,0,1
2020-10-1515:02:11,4,0,1
2020-10-1515:02:12,7,0,1
2020-10-1515:02:13,89,0,1
2020-10-1515:02:14,89,0,1
2020-10-1515:02:15,,0,1
2020-10-1515:02:16,,0,1
2020-10-1515:02:17,,0,1
2020-10-1515:02:18,4,0,1
2020-10-1515:02:19,,0,1
2020-10-1515:02:20,4,0,1
2020-10-1515:02:21,4,0,1
2020-10-1515:02:22,4,0,1
2020-10-1515:02:23,4,0,1
2020-10-1515:02:24,4,0,1
2020-10-1515:02:25,,0,1
2020-10-1515:02:26,,0,1
2020-10-1515:02:27,,0,1
2020-10-1515:02:28,,0,1
2020-10-1515:02:29,,0,1
2020-10-1515:02:30,,0,1
2020-10-1515:02:31,4,0,1
2020-10-1515:02:32,89,0,1
2020-10-1515:02:33,90,0,1
2020-10-1515:02:34,,0,1
2020-10-1515:02:35,4,0,1
2020-10-1515:02:36,92,0,1
2020-10-1515:02:37,,0,1
2020-10-1515:02:38,,0,1
2020-10-1515:02:39,94,0,1
2020-10-1515:02:40,95,0,1
2020-10-1515:02:41,,0,1
2020-10-1515:02:42,,0,1
2020-10-1515:02:43,98,0,1
2020-10-1515:02:44,,0,1
2020-10-1515:02:45,,0,1
2020-10-1515:02:46,,0,1
2020-10-1515:02:47,98,0,1
2020-10-1515:02:48,98,0,1
2020-10-1515:02:49,,0,1
2020-10-1515:02:50,,0,1
2020-10-1515:02:51,,0,1
2020-10-1515:02:52,92,0,1
2020-10-1515:02:53,90,0,1
2020-10-1515:02:54,4,0,1
2020-10-1515:02:55,89,0,1
2020-10-1515:02:56,89,0,1
2020-10-1515:02:57,89,0,1
2020-10-1515:02:58,,0,1
2020-10-1515:02:59,93,0,1
2020-10-1515:03:00,95,0,1
2020-10-1515:03:01,,0,1
2020-10-1515:03:02,98,0,1
2020-10-1515:03:03,,0,1
2020-10-1515:03:04,,0,1
2020-10-1515:03:05,100,0,1
2020-10-1515:03:06,,0,1
2020-10-1515:03:07,102,0,1
2020-10-1515:03:08,10,0,1
2020-10-1515:03:09,102,0,1
2020-10-1515:03:10,101,0,1
2020-10-1515:03:11,,0,1
2020-10-1515:03:12,100,0,1
2020-10-1515:03:13,,0,1
2020-10-1515:03:14,98,0,1
2020-10-1515:03:15,98,0,1
2020-10-1515:03:16,98,0,1
2020-10-1515:03:17,98,0,1
2020-10-1515:03:18,,0,1
2020-10-1515:03:19,,0,1
2020-10-1515:03:20,,0,1
2020-10-1515:03:21,,0,1
2020-10-1515:03:22,,0,1
2020-10-1515:03:23,,0,1
2020-10-1515:03:24,,0,1
2020-10-1515:03:25,,0,1
2020-10-1515:03:26,,0,1
2020-10-1515:03:27,,0,1
2020-10-1515:03:28,,0,1
2020-10-1515:03:29,,0,1
2020-10-1515:03:30,,0,1
2020-10-1515:03:31,,0,1
2020-10-1515:03:32,,0,1
2020-10-1515:03:33,96,0,1
2020-10-1515:03:34,96,0,1
2020-10-1515:03:35,,0,1
2020-10-1515:03:36,56,0,1
2020-10-1515:03:37,95,0,1
2020-10-1515:03:38,,0,1
2020-10-1515:03:39,,0,1
2020-10-1515:03:40,93,0,1
2020-10-1515:03:41,93,0,1
2020-10-1515:03:42,92,0,1
2020-10-1515:03:43,92,0,1
2020-10-1515:03:44,,0,1
2020-10-1515:03:45,90,0,1
2020-10-1515:03:46,90,0,1
2020-10-1515:03:47,90,0,1
2020-10-1515:03:48,90,0,1
2020-10-1515:03:49,90,0,1
2020-10-1515:03:50,90,0,1
2020-10-1515:03:51,90,0,1
2020-10-1515:03:52,90,0,1
2020-10-1515:03:53,90,0,1
2020-10-1515:03:54,89,0,1
2020-10-1515:03:55,,0,1
2020-10-1515:03:56,,0,1
2020-10-1515:03:57,82,0,1
2020-10-1515:03:58,,0,1
2020-10-1515:03:59,82,0,1
2020-10-1515:04:00,83,0,1
2020-10-1515:04:01,85,0,1
2020-10-1515:04:02,,0,1
2020-10-1515:04:03,88,0,1
2020-10-1515:04:04,89,0,1
2020-10-1515:04:05,,0,1
2020-10-1515:04:06,90,0,1
2020-10-1515:04:07,90,0,1
2020-10-1515:04:08,90,0,1
2020-10-1515:04:09,90,0,1
2020-10-1515:04:10,89,0,1
2020-10-1515:04:11,57,0,1
2020-10-1515:04:12,89,0,1
2020-10-1515:04:13,89,0,1
2020-10-1515:04:14,7,0,1
2020-10-1515:04:15,88,0,1
2020-10-1515:04:16,88,0,1
2020-10-1515:04:17,88,0,1
2020-10-1515:04:18,4,0,1
2020-10-1515:04:19,4,0,1
2020-10-1515:04:20,87,0,1
2020-10-1515:04:21,88,0,1
2020-10-1515:04:22,,0,1
2020-10-1515:04:23,,0,1
2020-10-1515:04:24,88,0,1
2020-10-1515:04:25,88,0,1
2020-10-1515:04:26,88,0,1
2020-10-1515:04:27,,0,1
2020-10-1515:04:28,,0,1
2020-10-1515:04:29,,0,1
2020-10-1515:04:30,4,0,1
2020-10-1515:04:31,88,0,1
2020-10-1515:04:32,,0,1
2020-10-1515:04:33,88,0,1
2020-10-1515:04:34,,0,1
2020-10-1515:04:35,88,0,1
2020-10-1515:04:36,,0,1
2020-10-1515:04:37,,0,1
2020-10-1515:04:38,90,0,1
2020-10-1515:04:39,93,0,1
2020-10-1515:04:40,,0,1
2020-10-1515:04:41,,0,1
2020-10-1515:04:42,102,0,1
2020-10-1515:04:43,105,0,1
2020-10-1515:04:44,107,0,1
2020-10-1515:04:45,108,0,1
2020-10-1515:04:46,109,0,1
2020-10-1515:04:47,109,0,1
2020-10-1515:04:46,109,0,1
2020-10-1515:04:49,110,0,1
2020-10-1515:04:50,,0,1
2020-10-1515:04:51,110,0,1
2020-10-1515:04:52,110,0,1
2020-10-1515:04:53,1710,0,1
2020-10-1515:04:54,1710,0,1
2020-10-1515:04:55,,0,1
2020-10-1515:04:56,,0,1
2020-10-1515:04:57,110,0,1
2020-10-1515:04:58,110,0,1
2020-10-1515:04:59,,0,1
2020-10-1515:05:00,110,0,1
2020-10-1515:05:01,110,0,1
2020-10-1515:05:02,110,0,1
2020-10-1515:05:03,110,0,1
2020-10-1515:05:04,,0,1
2020-10-1515:05:05,1,0,1
2020-10-1515:05:06,107,0,1
2020-10-1515:05:07,106,0,1
2020-10-1515:05:08,106,0,1
2020-10-1515:05:09,105,0,1
2020-10-1515:05:10,105,0,1
2020-10-1515:05:11,104,0,1
2020-10-1515:05:12,104,0,1
2020-10-1515:05:13,104,0,1
2020-10-1515:05:14,104,0,1
2020-10-1515:05:15,103,0,1
2020-10-1515:05:16,0,0,1
2020-10-1515:05:17,0,0,1
2020-10-1515:05:18,101,0,1
2020-10-1515:05:19,101,0,1
2020-10-1515:05:20,101,0,1
2020-10-1515:05:21,100,0,1
2020-10-1515:05:22,100,0,1
2020-10-1515:05:23,100,0,1
2020-10-1515:05:24,100,0,1
2020-10-1515:05:25,101,0,1
2020-10-1515:05:26,101,0,1
2020-10-1515:05:27,101,0,1
2020-10-1515:05:26,101,0,1
2020-10-1515:05:29,101,0,1
2020-10-1515:05:30,99,0,1
2020-10-1515:05:31,98,0,1
2020-10-1515:05:32,,0,1
2020-10-1515:05:33,95,0,1
2020-10-1515:05:34,93,0,1
2020-10-1515:05:35,,0,1
2020-10-1515:05:36,,0,1
