date_time,speed,lane,auto,lane_white_avg,lane_green_avg,auto_white_avg,auto_green_avg
2020-10-0611:25:46,,0,0,1.8863,0,0,0
2020-10-0611:25:47,,0,0,1.8856,0,0,0
2020-10-0611:25:47,,0,0,1.8856,0,0,0
2020-10-0611:25:47,,0,0,1.7134,0,0,0
2020-10-0611:25:46,,0,0,1.6595,0,0,0
2020-10-0611:25:46,,0,0,1.6595,0,0,0
2020-10-0611:25:46,,0,0,0.8136,0,0,0
2020-10-0611:25:49,,0,0,0.843,0,0,0
2020-10-0611:25:49,,0,0,0.845,0,0,0
2020-10-0611:25:49,,0,0,1.8236,0,0,0
2020-10-0611:25:50,,0,0,1.7693,0,0,0
2020-10-0611:25:50,,0,0,1.4902,0,0,0
2020-10-0611:25:50,,0,0,1.307,0,0,0
2020-10-0611:25:51,,0,0,1.0005,0,0,0
2020-10-0611:25:51,,0,0,1.2201,0,0,0
2020-10-0611:25:51,,0,0,2.3135,0,0,0
2020-10-0611:25:52,,0,0,2.5155,0,0,0
2020-10-0611:25:52,,0,0,2.3759,0,0,0
2020-10-0611:25:52,,0,0,1.1723,0,0,0
2020-10-0611:25:53,,0,0,1.1718,0,0,0
2020-10-0611:25:53,,0,0,1.1763,0,0,0
2020-10-0611:25:53,,0,0,2.2434,0,0,0
2020-10-0611:25:54,17,0,0,2.0501,0,0,0
2020-10-0611:25:54,13,0,0,1.7889,0,0,0
2020-10-0611:25:54,,0,0,2.3056,0,0,0
2020-10-0611:25:55,,0,0,2.2608,0,0,0
2020-10-0611:25:55,,0,0,2.0386,0,0,0
2020-10-0611:25:55,18,0,0,1.9454,0,0,0
2020-10-0611:25:56,,0,0,1.6066,0,0,0
2020-10-0611:25:56,,0,0,1.1257,0,0,0
2020-10-0611:25:56,,0,0,1.8722,0,0,0
2020-10-0611:25:57,,0,0,1.067,0,0,0
2020-10-0611:25:57,24,0,0,1.1873,0,0,0
2020-10-0611:25:57,,0,0,0.9584,0,0,0
2020-10-0611:25:58,,0,0,0.7287,0,0,0
2020-10-0611:25:58,26,0,0,1.1937,0,0,0
2020-10-0611:25:58,27,0,0,0.0267,0,0,0
2020-10-0611:25:59,,0,0,0.0263,0,0,0
2020-10-0611:25:59,28,0,0,0.0265,0,0,0
2020-10-0611:25:59,29,0,0,1.6091,0,0,0
2020-10-0611:26:00,30,0,0,1.3959,0,0,0
2020-10-0611:26:00,30,0,0,1.271,0,0,0
2020-10-0611:26:00,,0,0,0,0,0,0
2020-10-0611:26:01,32,0,0,0,0,0,0
2020-10-0611:26:01,,0,0,0,0,0,0
2020-10-0611:26:01,,0,0,0,0,0,0
2020-10-0611:26:02,33,0,0,0,0,0,0
2020-10-0611:26:02,33,0,0,0,0,0,0
2020-10-0611:26:02,,0,0,3.7065,0,0,0
2020-10-0611:26:03,,0,0,2.2405,0,0,0
2020-10-0611:26:03,34,0,0,3.5127,0,0,0
2020-10-0611:26:03,,0,0,3.9584,0,0,0
2020-10-0611:26:04,35,0,0,2.621,0,0,0
2020-10-0611:26:04,35,0,0,1.8954,0,0,0
2020-10-0611:26:04,,0,0,2.1851,0,0,0
2020-10-0611:26:05,,0,0,2.019,0,0,0
2020-10-0611:26:05,4,0,0,1.8177,0,0,0
2020-10-0611:26:05,37,0,0,1.7605,0,0,0
2020-10-0611:26:06,,0,0,1.4169,0,0,0
2020-10-0611:26:06,38,0,0,1.4213,0,0,0
2020-10-0611:26:06,,0,0,0,0,0,0
2020-10-0611:26:07,38,0,0,0,0,0,0
2020-10-0611:26:07,,0,0,0,0,0,0
2020-10-0611:26:07,38,0,0,0.1325,0,0,0
2020-10-0611:26:08,,0,0,0,0,0,0
2020-10-0611:26:08,,0,0,0,0,0,0
2020-10-0611:26:08,37,0,0,0,0,0,0
2020-10-0611:26:09,36,0,0,0,0,0,0
2020-10-0611:26:09,36,0,0,0,0,0,0
2020-10-0611:26:09,35,0,0,0,0,0,0
2020-10-0611:26:10,,0,0,0.3388,0,0,0
2020-10-0611:26:10,32,0,0,0.3073,0,0,0
2020-10-0611:26:10,,0,0,0.2727,0,0,0
2020-10-0611:26:11,,0,0,0.2637,0,0,0
2020-10-0611:26:11,,0,0,0.2123,0,0,0
2020-10-0611:26:11,,0,0,0,0,0,0
2020-10-0611:26:12,,0,0,0.0295,0,0,0
2020-10-0611:26:12,,0,0,0.0283,0,0,0
2020-10-0611:26:12,,0,0,0,0,0,0
2020-10-0611:26:13,35,0,0,0,0,0,0
2020-10-0611:26:13,35,0,0,0,0,0,0
2020-10-0611:26:13,,0,0,0.6365,0,0,0
2020-10-0611:26:14,,0,0,0.6795,0,0,0
2020-10-0611:26:14,,0,0,0.6939,0,0,0
2020-10-0611:26:14,36,0,0,2.0257,0,0,0
2020-10-0611:26:15,36,0,0,2.0092,0,0,0
2020-10-0611:26:15,,0,0,1.9232,0,0,0
2020-10-0611:26:15,37,0,0,0,0,0,0
2020-10-0611:26:16,37,0,0,0.1259,0,0,0
2020-10-0611:26:16,37,0,0,4.7821,0,0,0
2020-10-0611:26:16,39,0,0,0,0,0,0
2020-10-0611:26:17,39,0,0,0,0,0,0
2020-10-0611:26:17,40,0,0,0,0,0,0
2020-10-0611:26:17,40,0,0,1.2808,0,0,0
2020-10-0611:26:18,,0,0,1.4988,0,0,0
2020-10-0611:26:18,,0,0,1.9152,0,0,0
2020-10-0611:26:18,40,0,0,0.4676,0,0,0
2020-10-0611:26:19,18,0,0,0.4294,0,0,0
2020-10-0611:26:19,,0,0,0.6261,0,0,0
2020-10-0611:26:19,39,0,0,1.0931,0,0,0
2020-10-0611:26:20,,0,0,1.0537,0,0,0
2020-10-0611:26:20,,0,0,1.1138,0,0,0
2020-10-0611:26:20,,0,0,0.4606,0,0,0
2020-10-0611:26:21,,0,0,0.1994,0,0,0
2020-10-0611:26:21,,0,0,0.1702,0,0,0
2020-10-0611:26:21,,0,0,1.1631,0,0,0
2020-10-0611:26:22,,0,0,1.1139,0,0,0
2020-10-0611:26:22,,0,0,1.198,0,0,0
2020-10-0611:26:22,,0,0,6.4171,0,0,0
2020-10-0611:26:23,,0,0,6.5263,0,0,0
2020-10-0611:26:23,39,0,0,6.1339,0,0,0
2020-10-0611:26:23,,0,0,1.1941,0,0,0
2020-10-0611:26:24,39,0,0,1.3994,0,0,0
2020-10-0611:26:24,,0,0,1.6307,0,0,0
2020-10-0611:26:24,,0,0,1.7776,0,0,0
2020-10-0611:26:25,,0,0,1.6689,0,0,0
2020-10-0611:26:25,41,0,0,1.6689,0,0,0
2020-10-0611:26:25,,0,0,0.2337,0,0,0
2020-10-0611:26:26,42,0,0,0.1619,0,0,0
2020-10-0611:26:26,2,0,0,0.2015,0,0,0
2020-10-0611:26:26,43,0,0,2.7516,0,0,0
2020-10-0611:26:27,,0,0,2.6512,0,0,0
2020-10-0611:26:27,45,0,0,2.6557,0,0,0
2020-10-0611:26:27,,0,0,7.3188,0,0.0361,0
2020-10-0611:26:28,,0,0,3.8826,0,0.0356,0
2020-10-0611:26:28,,0,0,3.5556,0,0.0394,0
2020-10-0611:26:28,,0,0,0,0,0,0
2020-10-0611:26:29,,0,0,0,0,0,0
2020-10-0611:26:29,,0,0,0,0,0,0
2020-10-0611:26:29,7,0,0,0,0,0,0
2020-10-0611:26:30,7,0,0,0,0,0,0
2020-10-0611:26:30,,0,0,0,0,0,0
2020-10-0611:26:30,,0,0,0,0,0,0
2020-10-0611:26:31,3,0,0,0,0,0,0
2020-10-0611:26:31,33,0,0,0,0,0,0
2020-10-0611:26:31,,0,0,0,0,0,0
2020-10-0611:26:32,,0,0,0,0,0,0
2020-10-0611:26:32,,0,0,0,0,0,0
2020-10-0611:26:32,,0,0,2.4689,0,0,0
2020-10-0611:26:33,,0,0,2.2413,0,0,0
2020-10-0611:26:33,,0,0,1.6664,0,0,0
2020-10-0611:26:33,56,0,0,2.366,0,0,0
2020-10-0611:26:34,,0,0,2.5928,0,0,0
2020-10-0611:26:34,,0,0,2.4281,0,0,0
2020-10-0611:26:34,,0,0,1.6557,0,0,0
2020-10-0611:26:35,,0,0,1.5347,0,0,0
2020-10-0611:26:35,,0,0,1.2879,0,0,0
2020-10-0611:26:35,,0,0,5.6714,0,0,0
2020-10-0611:26:36,,0,0,0.9562,0,0,0
2020-10-0611:26:36,,0,0,0.5342,0,0,0
2020-10-0611:26:36,,0,0,0.1684,0,0,0
2020-10-0611:26:37,,0,0,0,0,0,0
2020-10-0611:26:37,,0,0,0.0564,0,0,0
2020-10-0611:26:37,218,0,0,0.3623,0,0,0
2020-10-0611:26:38,46,0,0,0.7333,0,0,0
2020-10-0611:26:38,45,0,0,0.3922,0,0,0
2020-10-0611:26:38,,0,0,1.7479,0,0,0
2020-10-0611:26:39,39,0,0,1.8275,0,0,0
2020-10-0611:26:39,36,0,0,1.7733,0,0,0
2020-10-0611:26:39,34,0,0,1.9363,0,0,0
2020-10-0611:26:40,30,0,0,1.8589,0,0,0
2020-10-0611:26:40,28,0,0,1.4596,0,0,0
2020-10-0611:26:40,25,0,0,0,0,0,0
2020-10-0611:26:41,23,0,0,0,0,0,0
2020-10-0611:26:41,18,0,0,0.0261,0,0,0
2020-10-0611:26:41,16,0,0,1.3962,0,0,0
2020-10-0611:26:42,12,0,0,1.3696,0,0,0
2020-10-0611:26:42,17,0,0,1.3945,0,0,0
2020-10-0611:26:42,,0,0,1.2811,0,0,0
2020-10-0611:26:43,,0,0,1.3635,0,0,0
2020-10-0611:26:43,,0,0,1.5432,0,0,0
2020-10-0611:26:43,,0,0,1.0206,0,0,0
2020-10-0611:26:44,,0,0,1.0136,0,0,0
2020-10-0611:26:44,,0,0,1.0118,0,0,0
2020-10-0611:26:44,,0,0,1.8456,0,0,0
2020-10-0611:26:45,,0,0,1.4487,0,0,0
2020-10-0611:26:45,,0,0,1.7623,0,0,0
2020-10-0611:26:45,,0,0,1.6215,0,0,0
2020-10-0611:26:46,,0,0,1.6215,0,0,0
2020-10-0611:26:46,,0,0,1.6217,0,0,0
2020-10-0611:26:46,,0,0,1.7608,0,0,0
2020-10-0611:26:47,,0,0,1.7373,0,0,0
2020-10-0611:26:47,,0,0,1.7096,0,0,0
2020-10-0611:26:47,,0,0,1.4126,0,0,0
2020-10-0611:26:46,,0,0,1.4108,0,0,0
2020-10-0611:26:46,,0,0,1.4115,0,0,0
2020-10-0611:26:48,,0,0,1.6815,0,0,0
2020-10-0611:26:49,,0,0,1.6815,0,0,0
2020-10-0611:26:49,,0,0,1.6817,0,0,0
2020-10-0611:26:49,,0,0,0.3351,0,0,0
2020-10-0611:26:50,,0,0,0.3349,0,0,0
2020-10-0611:26:50,,0,0,0.3354,0,0,0
2020-10-0611:26:50,,0,0,1.5885,0,0,0
2020-10-0611:26:51,,0,0,1.5885,0,0,0
2020-10-0611:26:51,,0,0,1.5885,0,0,0
2020-10-0611:26:51,,0,0,1.6889,0,0,0
2020-10-0611:26:52,,0,0,1.6889,0,0,0
2020-10-0611:26:52,,0,0,1.6889,0,0,0
2020-10-0611:26:52,,0,0,0.9087,0,0,0
2020-10-0611:26:53,,0,0,0.9352,0,0,0
2020-10-0611:26:53,,0,0,0.9087,0,0,0
2020-10-0611:26:53,,0,0,1.3603,0,0,0
2020-10-0611:26:54,,0,0,1.3603,0,0,0
2020-10-0611:26:54,,0,0,1.3608,0,0,0
2020-10-0611:26:54,,0,0,0.6896,0,0,0
2020-10-0611:26:55,,0,0,0.6893,0,0,0
2020-10-0611:26:55,,0,0,0.7144,0,0,0
2020-10-0611:26:55,,0,0,1.6551,0,0,0
2020-10-0611:26:56,,0,0,1.6538,0,0,0
2020-10-0611:26:56,,0,0,1.5992,0,0,0
2020-10-0611:26:56,,0,0,1.9141,0,0,0
2020-10-0611:26:57,,0,0,1.915,0,0,0
2020-10-0611:26:57,,0,0,1.8906,0,0,0
2020-10-0611:26:57,,0,0,1.6074,0,0,0
2020-10-0611:26:57,,0,0,1.6074,0,0,0
2020-10-0611:26:58,,0,0,1.609,0,0,0
2020-10-0611:26:58,,0,0,1.6533,0,0,0
2020-10-0611:26:58,,0,0,1.6534,0,0,0
2020-10-0611:26:59,,0,0,1.6533,0,0,0
2020-10-0611:26:59,,0,0,1.3348,0,0,0
2020-10-0611:26:59,,0,0,1.3348,0,0,0
2020-10-0611:27:00,,0,0,1.3344,0,0,0
2020-10-0611:27:00,,0,0,1.4899,0,0,0
2020-10-0611:27:00,,0,0,1.5159,0,0,0
2020-10-0611:27:01,,0,0,1.4113,0,0,0
2020-10-0611:27:01,,0,0,1.634,0,0,0
2020-10-0611:27:01,,0,0,1.5815,0,0,0
2020-10-0611:27:02,,0,0,1.5788,0,0,0
2020-10-0611:27:02,,0,0,1.367,0,0,0
2020-10-0611:27:02,,0,0,1.367,0,0,0
2020-10-0611:27:03,,0,0,1.3663,0,0,0
2020-10-0611:27:03,,0,0,1.8325,0,0,0
2020-10-0611:27:03,,0,0,1.8327,0,0,0
2020-10-0611:27:04,,0,0,1.8327,0,0,0
2020-10-0611:27:04,,0,0,0.922,0,0,0
2020-10-0611:27:04,,0,0,0.922,0,0,0
2020-10-0611:27:05,,0,0,0.922,0,0,0
2020-10-0611:27:05,,0,0,1.7573,0,0,0
2020-10-0611:27:05,,0,0,1.5675,0,0,0
2020-10-0611:27:06,,0,0,1.5991,0,0,0
2020-10-0611:27:06,,0,0,0.1421,0,0,0
2020-10-0611:27:06,,0,0,0.1421,0,0,0
2020-10-0611:27:07,,0,0,0.1147,0,0,0
2020-10-0611:27:07,,0,0,1.6351,0,0,0
2020-10-0611:27:07,16,0,0,1.5834,0,0,0
2020-10-0611:27:08,20,0,0,1.6634,0,0,0
2020-10-0611:27:08,22,0,0,1.5925,0,0,0
2020-10-0611:27:08,,0,0,1.2879,0,0,0
2020-10-0611:27:09,,0,0,1.1773,0,0,0
2020-10-0611:27:09,28,0,0,1.5002,0,0,0
2020-10-0611:27:09,,0,0,1.4444,0,0,0
2020-10-0611:27:10,29,0,0,1.6369,0,0,0
2020-10-0611:27:10,,0,0,0.9385,0,0,0
2020-10-0611:27:10,29,0,0,0.9174,0,0,0
2020-10-0611:27:11,29,0,0,1.1411,0,0,0
2020-10-0611:27:11,,0,0,0.615,0,0,0
2020-10-0611:27:11,18,0,0,0.7203,0,0,0
2020-10-0611:27:12,30,0,0,0.4013,0,0,0
2020-10-0611:27:12,18,0,0,2.564,0,0,0
2020-10-0611:27:12,18,0,0,2.7506,0,0,0
2020-10-0611:27:13,30,0,0,1.7113,0,0,0
2020-10-0611:27:13,8,0,0,0,0,0,0
2020-10-0611:27:13,,0,0,0.0272,0,0,0
2020-10-0611:27:14,,0,0,0,0,0,0
2020-10-0611:27:14,32,0,0,1.947,0,0,0
2020-10-0611:27:14,32,0,0,1.9517,0,0,0
2020-10-0611:27:15,,0,0,1.8652,0,0,0
2020-10-0611:27:15,,0,0,0,0,0,0
2020-10-0611:27:15,,0,0,0,0,0,0
2020-10-0611:27:16,35,0,0,0,0,0,0
2020-10-0611:27:16,35,0,0,2.8315,0,0,0
2020-10-0611:27:16,36,0,0,2.0838,0,0,0
2020-10-0611:27:17,36,0,0,0.9115,0,0,0
2020-10-0611:27:17,36,0,0,0,0,0,0
2020-10-0611:27:17,36,0,0,0,0,0,0
2020-10-0611:27:18,36,0,0,0.0956,0,0,0
2020-10-0611:27:18,36,0,0,0,0,0,0
2020-10-0611:27:18,,0,0,0,0,0,0
2020-10-0611:27:19,,0,0,0,0,0,0
2020-10-0611:27:19,37,0,0,0.1849,0,0,0
2020-10-0611:27:19,,0,0,0.1536,0,0,0
2020-10-0611:27:20,37,0,0,0.1554,0,0,0
2020-10-0611:27:20,37,0,0,0,0,0,0
2020-10-0611:27:20,38,0,0,0,0,0,0
2020-10-0611:27:21,38,0,0,0,0,0,0
2020-10-0611:27:21,,0,0,1.6502,0,0,0
2020-10-0611:27:21,39,0,0,1.6952,0,0,0
2020-10-0611:27:22,,0,0,1.6058,0,0,0
2020-10-0611:27:22,40,0,0,0.358,0,0,0
2020-10-0611:27:22,,0,0,0.3001,0,0,0
2020-10-0611:27:23,,0,0,0.2707,0,0,0
2020-10-0611:27:23,42,0,0,0.7641,0,0,0
2020-10-0611:27:23,43,0,0,0.7589,0,0,0
2020-10-0611:27:24,43,0,0,0.8115,0,0,0
2020-10-0611:27:24,43,0,0,0,0,0,0
2020-10-0611:27:24,,0,0,0,0,0,0
2020-10-0611:27:25,,0,0,0.0859,0,0,0
2020-10-0611:27:25,,0,0,2.5616,0,0,0
2020-10-0611:27:25,,0,0,2.1512,0,0,0
2020-10-0611:27:26,,0,0,2.3733,0,0,0
2020-10-0611:27:26,45,0,0,0,0,0,0
2020-10-0611:27:26,46,0,0,0,0,0,0
2020-10-0611:27:27,48,0,0,0,0,0,0
2020-10-0611:27:27,,0,0,0.8317,0,0,0
2020-10-0611:27:27,4,0,0,0.9159,0,0,0
2020-10-0611:27:28,,0,0,0.8869,0,0,0
2020-10-0611:27:28,,0,0,0.0324,0,0,0
2020-10-0611:27:28,,0,0,0.0265,0,0,0
2020-10-0611:27:29,,0,0,0.0272,0,0,0
2020-10-0611:27:29,60,1,0,0,6.7307,0,0
2020-10-0611:27:29,67,1,0,0,7.2411,0,0
2020-10-0611:27:30,67,1,0,0,6.9376,0,0
2020-10-0611:27:30,617,1,0,0,7.1858,0,0
2020-10-0611:27:30,8,1,0,0,7.1199,0,0
2020-10-0611:27:31,,1,0,0,6.7242,0,0
2020-10-0611:27:31,,1,0,0,6.4603,0,0
2020-10-0611:27:31,,1,0,0,6.605,0,0
2020-10-0611:27:32,,0,0,3.017,0,0,0
2020-10-0611:27:32,,0,0,0.6187,0,0,0
2020-10-0611:27:32,,0,0,0.3178,0,0,0
2020-10-0611:27:33,,0,0,0.4584,0,0,0
2020-10-0611:27:33,9,0,0,0.4932,0,0,0
2020-10-0611:27:33,,0,0,0.5388,0,0,0
2020-10-0611:27:34,,0,0,0.5891,0,0,0
2020-10-0611:27:34,60,0,0,0,0,0,0
2020-10-0611:27:34,60,0,0,0,0,0,0
2020-10-0611:27:35,60,0,0,0,0,0,0
2020-10-0611:27:35,18,0,0,0.1858,0,0,0
2020-10-0611:27:35,18,0,0,0.1803,0,0,0
2020-10-0611:27:36,18,0,0,0.0881,0,0,0
2020-10-0611:27:36,18,0,0,0,0,0,0
2020-10-0611:27:36,60,0,0,0,0,0,0
2020-10-0611:27:37,18,0,0,0.111,0,0,0
2020-10-0611:27:37,60,0,0,0,0,0,0
2020-10-0611:27:37,,0,0,0,0,0,0
2020-10-0611:27:38,,1,0,0,7.3922,0,0
2020-10-0611:27:38,,1,0,0,7.5753,0,0
2020-10-0611:27:38,,1,0,0,7.6133,0,0
2020-10-0611:27:39,,1,0,0,7.7366,0,0
2020-10-0611:27:39,,1,0,0,7.7238,0,0
2020-10-0611:27:39,,1,0,0,7.742,0,0
2020-10-0611:27:40,,1,0,0,7.6957,0,0
2020-10-0611:27:40,,1,0,0,7.6579,0,0
2020-10-0611:27:40,,1,0,5.2828,0.4313,0,0
2020-10-0611:27:41,,1,0,4.9465,0.114,0,0
2020-10-0611:27:41,,0,0,1.1947,0,0,0
2020-10-0611:27:41,,0,0,0.6266,0,0,0
2020-10-0611:27:42,,0,0,1.2402,0,0,0
2020-10-0611:27:42,,0,0,0.2284,0,0,0
2020-10-0611:27:42,0,0,0,0.1956,0,0,0
2020-10-0611:27:43,18,0,0,0.7461,0,0,0
2020-10-0611:27:43,,0,0,3.7541,0,0,0
2020-10-0611:27:43,,0,0,1.6239,0,0,0
2020-10-0611:27:44,46,0,0,0.031,0,0,0
2020-10-0611:27:44,,0,0,0,0,0,0
2020-10-0611:27:44,,0,0,0,0,0,0
2020-10-0611:27:45,40,0,0,0.056,0,0,0
2020-10-0611:27:45,,0,0,0.2818,0,0,0
2020-10-0611:27:45,36,0,0,0.1126,0,0,0
2020-10-0611:27:46,,0,0,0.1222,0,0,0
2020-10-0611:27:46,,0,0,0.8949,0,0,0
2020-10-0611:27:46,29,0,0,0.8188,0,0,0
2020-10-0611:27:47,26,0,0,0.6907,0,0,0
2020-10-0611:27:47,,0,0,0.8456,0,0,0
2020-10-0611:27:47,,0,0,0.3111,0,0,0
2020-10-0611:27:48,,0,0,0.3949,0,0,0
2020-10-0611:27:48,,0,0,2.1541,0,0,0
2020-10-0611:27:48,,0,0,0.2825,0,0,0
2020-10-0611:27:49,,0,0,0.1336,0,0,0
2020-10-0611:27:49,,0,0,0,0,0,0
2020-10-0611:27:49,,0,0,0,0,0,0
2020-10-0611:27:50,13,0,0,0,0,0,0
2020-10-0611:27:50,1,0,0,0,0,0,0
2020-10-0611:27:50,13,0,0,0,0,0,0
2020-10-0611:27:51,,0,0,0,0,0,0
2020-10-0611:27:51,15,0,0,0,0,0,0
2020-10-0611:27:51,,0,0,0,0,0,0
2020-10-0611:27:52,,0,0,0,0,0,0
2020-10-0611:27:52,,0,0,0.0524,0,0,0
2020-10-0611:27:52,,0,0,0.0274,0,0,0
2020-10-0611:27:53,,0,0,0,0,0,0
2020-10-0611:27:53,27,0,0,2.8921,0,0,0
2020-10-0611:27:53,,0,0,0.2642,0,0,0
2020-10-0611:27:54,18,0,0,0.0554,0,0,0
2020-10-0611:27:54,,0,0,0,0,0,0
2020-10-0611:27:54,,0,0,0.0922,0,0,0
2020-10-0611:27:55,,0,0,0,0,0,0
2020-10-0611:27:55,,0,0,0,0,0,0
2020-10-0611:27:55,,0,0,0,0,0,0
2020-10-0611:27:56,,0,0,0,0,0,0
2020-10-0611:27:56,,0,0,1.0142,0,0,0
2020-10-0611:27:56,,0,0,0.8764,0,0,0
2020-10-0611:27:57,,0,0,0.904,0,0,0
2020-10-0611:27:57,46,0,0,0.3511,0,0,0
2020-10-0611:27:57,46,0,0,1.5842,0,0,0
2020-10-0611:27:58,48,0,0,1.5004,0,0,0
2020-10-0611:27:58,48,0,0,3.0675,0,0,0
2020-10-0611:27:58,8,0,0,1.0518,0,0,0
2020-10-0611:27:59,18,0,0,2.1696,0,0,0
2020-10-0611:27:59,,0,0,1.6858,0,0,0
2020-10-0611:27:59,93,0,0,0,0,0,0
2020-10-0611:28:00,,0,0,0.8021,0,0,0
2020-10-0611:28:00,,0,0,1.3584,0,0,0
2020-10-0611:28:00,,0,0,1.6736,0,0,0
2020-10-0611:28:01,,0,0,1.3626,0,0,0
2020-10-0611:28:01,,0,0,0,0,0,0
2020-10-0611:28:01,,0,0,1.1122,0,0,0
2020-10-0611:28:02,,0,0,0.8617,0,0,0
2020-10-0611:28:02,,0,0,1.8712,0,0,0
2020-10-0611:28:02,60,0,0,0.966,0,0,0
2020-10-0611:28:03,60,0,0,0.8501,0,0,0
2020-10-0611:28:03,60,0,0,0.7198,0,0,0
2020-10-0611:28:03,60,0,0,2.0138,0,0,0
2020-10-0611:28:04,60,0,0,1.5316,0,0,0
2020-10-0611:28:04,8,0,0,1.1544,0,0,0
2020-10-0611:28:04,8,0,0,1.454,0,0,0
2020-10-0611:28:05,60,0,0,0.966,0,0,0
2020-10-0611:28:05,,0,0,1.4239,0,0,0
2020-10-0611:28:05,,0,0,1.2762,0,0,0
2020-10-0611:28:06,,0,0,0.4264,0,0,0
2020-10-0611:28:06,,0,0,1.076,0,0,0
2020-10-0611:28:06,,0,0,2.8783,0,0,0
2020-10-0611:28:07,,0,0,2.8349,0,0,0
2020-10-0611:28:07,60,0,0,0.1754,0,0,0
2020-10-0611:28:07,60,0,0,0.4062,0,0,0
2020-10-0611:28:08,8,0,0,0,0,0,0
2020-10-0611:28:08,8,0,0,0,0,0,0
2020-10-0611:28:08,18,0,0,0.8323,0,0,0
2020-10-0611:28:09,60,1,0,0,9.6928,0,0
2020-10-0611:28:09,60,1,0,0.0337,9.9225,0,0
2020-10-0611:28:09,,1,0,0,9.486,0,0
2020-10-0611:28:10,,1,0,0,9.3457,0,0
2020-10-0611:28:10,,1,0,0.0265,10.0835,0,0
2020-10-0611:28:10,,1,0,0.0525,10.8048,0,0
2020-10-0611:28:11,,1,0,0.0289,10.6573,0,0
2020-10-0611:28:11,4,1,0,0.027,11.2078,0,0
2020-10-0611:28:11,,1,0,0.0286,10.8367,0,0
2020-10-0611:28:12,,1,0,7.2264,0.3307,0,0
2020-10-0611:28:12,,0,0,1.2845,0,0,0
2020-10-0611:28:12,,0,0,1.2219,0,0,0
2020-10-0611:28:13,,0,0,0.7794,0,0,0
2020-10-0611:28:13,1,0,0,1.5408,0,0,0
2020-10-0611:28:13,,0,0,1.5279,0,0,0
2020-10-0611:28:14,4,0,0,1.5538,0,0,0
2020-10-0611:28:14,49,0,0,2.591,0,0,0
2020-10-0611:28:14,,0,0,2.1055,0,0,0
2020-10-0611:28:15,,0,0,1.9608,0,0,0
2020-10-0611:28:15,46,0,0,3.4525,0,0,0
2020-10-0611:28:15,45,0,0,1.8975,0,0,0
2020-10-0611:28:16,44,0,0,0.1736,0,0,0
2020-10-0611:28:16,4,0,0,0.3467,0,0,0
2020-10-0611:28:16,40,0,0,0.1448,0,0,0
2020-10-0611:28:17,,0,0,0.583,0,0,0
2020-10-0611:28:17,36,0,0,0.058,0,0,0
2020-10-0611:28:17,,0,0,0.1736,0,0,0
2020-10-0611:28:18,,0,0,0.0295,0,0,0
2020-10-0611:28:18,18,0,0,2.3018,0,0,0
2020-10-0611:28:18,27,0,0,2.3374,0,0,0
2020-10-0611:28:19,26,0,0,1.5087,0,0,0
2020-10-0611:28:19,4,0,0,0.3166,0,0,0
2020-10-0611:28:19,7,0,0,0.285,0,0,0
2020-10-0611:28:20,22,0,0,0.5577,0,0,0
2020-10-0611:28:20,20,0,0,3.0226,0,0,0
2020-10-0611:28:20,,0,0,3.2157,0,0,0
2020-10-0611:28:21,15,0,0,0.0268,0,0,0
2020-10-0611:28:21,,0,0,1.5286,0,0,0
2020-10-0611:28:21,,0,0,1.3949,0,0,0
2020-10-0611:28:22,,0,0,1.6453,0,0,0
2020-10-0611:28:22,,0,0,3.2661,0,0,0
2020-10-0611:28:22,,0,0,3.4252,0,0,0
2020-10-0611:28:23,,0,0,3.4756,0,0,0
2020-10-0611:28:23,,0,0,2.7954,0,0,0
2020-10-0611:28:23,,0,0,3.2369,0,0,0
2020-10-0611:28:24,,0,0,1.4264,0,0,0
2020-10-0611:28:24,,0,0,3.613,0,0,0
2020-10-0611:28:24,,0,0,3.9869,0,0,0
2020-10-0611:28:25,,0,0,3.8455,0,0,0
2020-10-0611:28:25,,0,0,4.0545,0,0,0
2020-10-0611:28:25,,0,0,3.8704,0,0,0
2020-10-0611:28:26,,0,0,3.6053,0,0,0
2020-10-0611:28:26,,0,0,3.5439,0,0,0
2020-10-0611:28:26,,0,0,3.2944,0,0,0
2020-10-0611:28:27,,0,0,3.2421,0,0,0
2020-10-0611:28:27,,0,0,1.9132,0,0,0
2020-10-0611:28:27,,0,0,1.9156,0,0,0
2020-10-0611:28:28,,0,0,1.9156,0,0,0
2020-10-0611:28:28,,0,0,2.4443,0,0,0
2020-10-0611:28:28,,0,0,2.4438,0,0,0
2020-10-0611:28:29,,0,0,2.4438,0,0,0
2020-10-0611:28:29,,0,0,1.4864,0,0,0
2020-10-0611:28:29,,0,0,1.5125,0,0,0
2020-10-0611:28:30,,0,0,1.4866,0,0,0
2020-10-0611:28:30,,0,0,1.0487,0,0,0
2020-10-0611:28:30,,0,0,1.1942,0,0,0
2020-10-0611:28:31,,0,0,1.2258,0,0,0
2020-10-0611:28:31,,0,0,1.3861,0,0,0
2020-10-0611:28:31,,0,0,1.3861,0,0,0
2020-10-0611:28:32,,0,0,1.3861,0,0,0
2020-10-0611:28:32,,0,0,1.5828,0,0,0
2020-10-0611:28:32,,0,0,1.5815,0,0,0
2020-10-0611:28:33,,0,0,1.5815,0,0,0
