date_time,speed,lane,auto
2020-10-1515:41:32,,1,1
2020-10-1515:41:32,,1,1
2020-10-1515:41:33,4,1,1
2020-10-1515:41:33,,1,1
2020-10-1515:41:33,69,1,1
2020-10-1515:41:34,69,1,1
2020-10-1515:41:34,68,1,1
2020-10-1515:41:34,68,1,1
2020-10-1515:41:35,,1,1
2020-10-1515:41:35,4,1,1
2020-10-1515:41:35,,1,0
2020-10-1515:41:35,,1,1
2020-10-1515:41:36,,1,1
2020-10-1515:41:36,,1,1
2020-10-1515:41:36,67,1,1
2020-10-1515:41:37,67,1,1
2020-10-1515:41:37,67,1,0
2020-10-1515:41:37,,1,1
2020-10-1515:41:38,,1,1
2020-10-1515:41:38,,1,1
2020-10-1515:41:38,,1,1
2020-10-1515:41:39,,1,1
2020-10-1515:41:39,,1,1
2020-10-1515:41:39,5,1,1
2020-10-1515:41:40,68,1,1
2020-10-1515:41:40,68,1,1
2020-10-1515:41:40,68,1,1
2020-10-1515:41:41,68,1,1
2020-10-1515:41:41,68,1,1
2020-10-1515:41:41,68,1,1
2020-10-1515:41:42,68,1,1
2020-10-1515:41:42,,1,1
2020-10-1515:41:42,67,1,1
2020-10-1515:41:42,4,1,1
2020-10-1515:41:43,,1,1
2020-10-1515:41:43,67,1,1
2020-10-1515:41:43,67,1,1
2020-10-1515:41:44,,1,1
2020-10-1515:41:44,,1,1
2020-10-1515:41:44,,1,1
2020-10-1515:41:45,67,1,1
2020-10-1515:41:45,67,1,1
2020-10-1515:41:45,67,1,1
2020-10-1515:41:46,,1,1
2020-10-1515:41:46,,1,1
2020-10-1515:41:46,67,1,1
2020-10-1515:41:47,67,1,1
2020-10-1515:41:47,66,1,1
2020-10-1515:41:47,66,1,1
2020-10-1515:41:48,66,1,1
2020-10-1515:41:48,65,1,1
2020-10-1515:41:48,65,1,1
2020-10-1515:41:49,65,1,1
2020-10-1515:41:49,64,1,1
2020-10-1515:41:49,,1,1
2020-10-1515:41:49,,1,1
2020-10-1515:41:50,64,1,1
2020-10-1515:41:50,64,1,1
2020-10-1515:41:50,64,1,1
2020-10-1515:41:51,63,1,1
2020-10-1515:41:51,,1,1
2020-10-1515:41:51,,0,1
2020-10-1515:41:52,63,1,0
2020-10-1515:41:52,63,1,0
2020-10-1515:41:52,,1,0
2020-10-1515:41:53,,1,0
2020-10-1515:41:53,,1,0
2020-10-1515:41:53,,1,0
2020-10-1515:41:54,62,0,0
2020-10-1515:41:54,62,0,0
2020-10-1515:41:54,62,0,0
2020-10-1515:41:55,62,0,0
2020-10-1515:41:55,62,0,0
2020-10-1515:41:55,61,0,0
2020-10-1515:41:56,61,0,0
2020-10-1515:41:56,60,0,0
2020-10-1515:41:56,4,0,0
2020-10-1515:41:56,98,1,1
2020-10-1515:41:57,56,1,1
2020-10-1515:41:57,95,0,0
2020-10-1515:41:57,,0,0
2020-10-1515:41:58,,0,0
2020-10-1515:41:58,,0,0
2020-10-1515:41:58,,0,0
2020-10-1515:41:59,,0,0
2020-10-1515:41:59,,0,0
2020-10-1515:41:59,218,0,0
2020-10-1515:42:00,218,0,0
2020-10-1515:42:00,49,0,0
2020-10-1515:42:00,,0,0
2020-10-1515:42:01,49,0,0
2020-10-1515:42:01,,0,0
2020-10-1515:42:01,218,0,0
2020-10-1515:42:02,218,0,0
2020-10-1515:42:02,218,0,0
2020-10-1515:42:02,50,0,0
2020-10-1515:42:03,50,0,0
2020-10-1515:42:03,50,0,0
2020-10-1515:42:03,,0,0
2020-10-1515:42:04,57,0,0
2020-10-1515:42:04,51,0,0
2020-10-1515:42:04,57,0,0
2020-10-1515:42:04,57,0,0
2020-10-1515:42:05,,0,0
2020-10-1515:42:05,,0,0
2020-10-1515:42:05,,0,0
2020-10-1515:42:06,57,0,0
2020-10-1515:42:06,57,0,0
2020-10-1515:42:06,,0,0
2020-10-1515:42:07,,0,0
2020-10-1515:42:07,,0,0
2020-10-1515:42:07,52,0,0
2020-10-1515:42:08,52,0,0
2020-10-1515:42:08,,0,0
2020-10-1515:42:08,,0,0
2020-10-1515:42:09,,0,0
2020-10-1515:42:09,,0,0
2020-10-1515:42:09,,0,0
2020-10-1515:42:10,,0,0
2020-10-1515:42:10,,0,0
2020-10-1515:42:10,,0,0
2020-10-1515:42:11,,0,0
2020-10-1515:42:11,51,0,0
2020-10-1515:42:11,51,0,0
2020-10-1515:42:11,51,0,0
2020-10-1515:42:12,51,0,0
2020-10-1515:42:12,51,0,0
2020-10-1515:42:12,51,0,0
2020-10-1515:42:13,51,0,0
2020-10-1515:42:13,50,0,0
2020-10-1515:42:13,50,0,0
2020-10-1515:42:14,50,0,0
2020-10-1515:42:14,,0,0
2020-10-1515:42:14,4,0,0
2020-10-1515:42:15,48,0,0
2020-10-1515:42:15,,0,0
2020-10-1515:42:15,46,0,0
2020-10-1515:42:16,46,0,0
2020-10-1515:42:16,,0,0
2020-10-1515:42:16,45,0,0
2020-10-1515:42:17,45,0,0
2020-10-1515:42:17,45,0,0
2020-10-1515:42:17,45,0,0
2020-10-1515:42:17,45,0,0
2020-10-1515:42:18,45,0,0
